,Question,SQL Query,Method,Table,Label
10,"Considering the hours logged by employees who were absent on January 3, 2023, and those who were sick on January 2, 2023, did the absent group record fewer working hours than the sick group?","SELECT (SELECT HoursWorked FROM EmployeeAttendance WHERE AttendanceDate = ""2023-01-03"" AND AttendanceStatus = ""Absent"") < (SELECT HoursWorked FROM EmployeeAttendance WHERE AttendanceDate = ""2023-01-02"" AND AttendanceStatus = ""Sick"") as HoursWorked;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>AttendanceDate</th>
      <th>2023-01-01</th>
      <th>2023-01-02</th>
      <th>2023-01-03</th>
    </tr>
    <tr>
      <th>AttendanceStatus</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Absent</th>
      <td>6.730435</td>
      <td>8.455213</td>
      <td>6.354582</td>
    </tr>
    <tr>
      <th>Present</th>
      <td>4.586814</td>
      <td>0.903919</td>
      <td>1.273539</td>
    </tr>
    <tr>
      <th>Sick</th>
      <td>1.834997</td>
      <td>10.973071</td>
      <td>1.386765</td>
    </tr>
  </tbody>
</table>",yes
11,Is the value of Life Insurance benefits for employees who did not enroll in 2021 identical to the value of Disability Insurance benefits for those enrolled in 2023?,"SELECT (SELECT BenefitAmount FROM EmployeeBenefits WHERE BenefitType = ""Life Insurance"" AND EnrollmentStatus = ""Not Enrolled"" AND BenefitYear = ""2021"") = (SELECT BenefitAmount FROM EmployeeBenefits WHERE BenefitType = ""Disability Insurance"" AND EnrollmentStatus = ""Enrolled"" AND BenefitYear = ""2023"") as BenefitAmount;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>EnrollmentStatus</th>
      <th>Enrolled</th>
      <th>Not Enrolled</th>
    </tr>
    <tr>
      <th>BenefitType</th>
      <th>BenefitYear</th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""5"" valign=""top"">Disability Insurance</th>
      <th>2020</th>
      <td>2334.967505</td>
      <td>7477.143058</td>
    </tr>
    <tr>
      <th>2021</th>
      <td>6005.061462</td>
      <td>9587.663557</td>
    </tr>
    <tr>
      <th>2022</th>
      <td>7647.145769</td>
      <td>8929.026477</td>
    </tr>
    <tr>
      <th>2023</th>
      <td>9794.432606</td>
      <td>5075.186042</td>
    </tr>
    <tr>
      <th>2024</th>
      <td>4353.151061</td>
      <td>8064.629178</td>
    </tr>
    <tr>
      <th rowspan=""5"" valign=""top"">Health Insurance</th>
      <th>2020</th>
      <td>686.487998</td>
      <td>8914.162835</td>
    </tr>
    <tr>
      <th>2021</th>
      <td>1134.761618</td>
      <td>7065.292405</td>
    </tr>
    <tr>
      <th>2022</th>
      <td>2363.297927</td>
      <td>7564.228290</td>
    </tr>
    <tr>
      <th>2023</th>
      <td>4454.717913</td>
      <td>6224.944371</td>
    </tr>
    <tr>
      <th>2024</th>
      <td>331.934328</td>
      <td>4664.703425</td>
    </tr>
    <tr>
      <th rowspan=""5"" valign=""top"">Life Insurance</th>
      <th>2020</th>
      <td>3602.518417</td>
      <td>6650.738491</td>
    </tr>
    <tr>
      <th>2021</th>
      <td>8783.598962</td>
      <td>2862.048371</td>
    </tr>
    <tr>
      <th>2022</th>
      <td>9101.172952</td>
      <td>6525.420424</td>
    </tr>
    <tr>
      <th>2023</th>
      <td>4485.234909</td>
      <td>6181.686867</td>
    </tr>
    <tr>
      <th>2024</th>
      <td>2042.370455</td>
      <td>3677.410698</td>
    </tr>
    <tr>
      <th rowspan=""5"" valign=""top"">Paid Time Off</th>
      <th>2020</th>
      <td>224.450699</td>
      <td>9911.197335</td>
    </tr>
    <tr>
      <th>2021</th>
      <td>1873.614363</td>
      <td>2390.587637</td>
    </tr>
    <tr>
      <th>2022</th>
      <td>2603.023570</td>
      <td>2432.430919</td>
    </tr>
    <tr>
      <th>2023</th>
      <td>9869.669143</td>
      <td>3704.685830</td>
    </tr>
    <tr>
      <th>2024</th>
      <td>3635.888450</td>
      <td>1975.196364</td>
    </tr>
    <tr>
      <th rowspan=""5"" valign=""top"">Retirement Plan</th>
      <th>2020</th>
      <td>1551.996910</td>
      <td>5267.562966</td>
    </tr>
    <tr>
      <th>2021</th>
      <td>7765.587080</td>
      <td>8532.632959</td>
    </tr>
    <tr>
      <th>2022</th>
      <td>1530.604119</td>
      <td>3308.856969</td>
    </tr>
    <tr>
      <th>2023</th>
      <td>4561.384474</td>
      <td>6159.792406</td>
    </tr>
    <tr>
      <th>2024</th>
      <td>5443.030625</td>
      <td>4339.326234</td>
    </tr>
  </tbody>
</table>",no
12,Did Employee 274 achieve a performance rating in the third quarter of 2023 that was equal to or exceeded the rating of Employee 470 in the preceding quarter?,"SELECT (SELECT PerformanceScore FROM EmployeePerformanceReview WHERE ReviewPeriod = ""Q3 2023"" AND EmployeeID = ""274"") >= (SELECT PerformanceScore FROM EmployeePerformanceReview WHERE ReviewPeriod = ""Q2 2023"" AND EmployeeID = ""470"") as PerformanceScore;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>EmployeeID</th>
      <th>45</th>
      <th>219</th>
      <th>274</th>
      <th>470</th>
    </tr>
    <tr>
      <th>ReviewPeriod</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Q1 2023</th>
      <td>3.435844</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>NaN</td>
      <td>NaN</td>
      <td>NaN</td>
      <td>0.538569</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>NaN</td>
      <td>NaN</td>
      <td>1.934449</td>
      <td>NaN</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>NaN</td>
      <td>3.496488</td>
      <td>NaN</td>
      <td>NaN</td>
    </tr>
  </tbody>
</table>",yes
13,Does the amount of experience in Project Management for those at the Intermediate proficiency tier exceed or equal that of individuals classified as Experts?,"SELECT (SELECT YearsOfExperience FROM EmployeeSkills WHERE Skill = ""Project Management"" AND ProficiencyLevel = ""Intermediate"") < (SELECT YearsOfExperience FROM EmployeeSkills WHERE Skill = ""Project Management"" AND ProficiencyLevel = ""Expert"") as YearsOfExperience;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>ProficiencyLevel</th>
      <th>Advanced</th>
      <th>Beginner</th>
      <th>Expert</th>
      <th>Intermediate</th>
    </tr>
    <tr>
      <th>Skill</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Data Analysis</th>
      <td>9.625856</td>
      <td>23.189032</td>
      <td>7.854671</td>
      <td>28.215580</td>
    </tr>
    <tr>
      <th>Design</th>
      <td>23.136408</td>
      <td>19.213526</td>
      <td>25.732397</td>
      <td>22.485808</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>24.507652</td>
      <td>8.600235</td>
      <td>16.387279</td>
      <td>12.796414</td>
    </tr>
    <tr>
      <th>Programming</th>
      <td>21.347603</td>
      <td>11.595584</td>
      <td>28.601281</td>
      <td>23.895568</td>
    </tr>
    <tr>
      <th>Project Management</th>
      <td>21.606618</td>
      <td>26.739603</td>
      <td>0.528420</td>
      <td>16.807266</td>
    </tr>
  </tbody>
</table>",no
14,"Considering the feedback scores, is the rating for problem-solving skills in December 2023 lower than the leadership evaluation from January 2022?","SELECT (SELECT FeedbackScore FROM EmployeeFeedbackScores WHERE FeedbackCategory = ""Problem Solving"" AND FeedbackDate = ""2023-12"") < (SELECT FeedbackScore FROM EmployeeFeedbackScores WHERE FeedbackCategory = ""Leadership"" AND FeedbackDate = ""2022-01"") as FeedbackScore;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>FeedbackCategory</th>
      <th>Communication</th>
      <th>Creativity</th>
      <th>Leadership</th>
      <th>Problem Solving</th>
      <th>Teamwork</th>
    </tr>
    <tr>
      <th>FeedbackDate</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>2022-01</th>
      <td>2.289129</td>
      <td>1.432531</td>
      <td>1.678115</td>
      <td>4.418095</td>
      <td>2.910041</td>
    </tr>
    <tr>
      <th>2023-12</th>
      <td>4.642746</td>
      <td>3.450465</td>
      <td>1.151775</td>
      <td>3.187621</td>
      <td>3.135377</td>
    </tr>
  </tbody>
</table>",no
15,Is the yearly pay for a Software Engineer working in the Engineering division at least equal to the yearly pay of a Data Analyst employed in the Finance sector?,"SELECT (SELECT AnnualCompensation FROM EmployeeCompensation WHERE JobTitle = ""Software Engineer"" AND Department = ""Engineering"" AND CompensationType = ""Salary"") >= (SELECT AnnualCompensation FROM EmployeeCompensation WHERE JobTitle = ""Data Analyst"" AND Department = ""Finance"" AND CompensationType = ""Salary"") as AnnualCompensation;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>JobTitle</th>
      <th>Data Analyst</th>
      <th>HR Specialist</th>
      <th>Manager</th>
      <th>Sales Associate</th>
      <th>Software Engineer</th>
    </tr>
    <tr>
      <th>Department</th>
      <th>CompensationType</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""2"" valign=""top"">Engineering</th>
      <th>Hourly</th>
      <td>91881.341957</td>
      <td>175142.508994</td>
      <td>179942.962327</td>
      <td>144390.299197</td>
      <td>113775.368780</td>
    </tr>
    <tr>
      <th>Salary</th>
      <td>187098.744611</td>
      <td>32948.932491</td>
      <td>33237.325019</td>
      <td>185827.564541</td>
      <td>70586.954866</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Finance</th>
      <th>Hourly</th>
      <td>182245.050121</td>
      <td>199737.092484</td>
      <td>82567.450575</td>
      <td>171412.734476</td>
      <td>37430.076707</td>
    </tr>
    <tr>
      <th>Salary</th>
      <td>142988.721873</td>
      <td>151572.523789</td>
      <td>102822.088218</td>
      <td>153787.600577</td>
      <td>76191.119240</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">HR</th>
      <th>Hourly</th>
      <td>164444.721641</td>
      <td>165950.815324</td>
      <td>171804.780569</td>
      <td>47112.910301</td>
      <td>47970.486506</td>
    </tr>
    <tr>
      <th>Salary</th>
      <td>39801.675943</td>
      <td>123587.006513</td>
      <td>49145.224574</td>
      <td>147878.991210</td>
      <td>89093.187344</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Marketing</th>
      <th>Hourly</th>
      <td>179054.401979</td>
      <td>86757.411920</td>
      <td>160791.651645</td>
      <td>118237.115489</td>
      <td>73265.407910</td>
    </tr>
    <tr>
      <th>Salary</th>
      <td>116008.314429</td>
      <td>126976.333010</td>
      <td>54459.955818</td>
      <td>30772.711795</td>
      <td>92375.926630</td>
    </tr>
    <tr>
      <th rowspan=""2"" valign=""top"">Sales</th>
      <th>Hourly</th>
      <td>105957.149082</td>
      <td>177616.119496</td>
      <td>121251.626182</td>
      <td>108707.289259</td>
      <td>60430.858100</td>
    </tr>
    <tr>
      <th>Salary</th>
      <td>96316.381318</td>
      <td>46206.015084</td>
      <td>182546.487275</td>
      <td>169338.774150</td>
      <td>158160.040363</td>
    </tr>
  </tbody>
</table>",no
16,Is the productivity rating for a Senior employee in the Finance department during the first quarter identical to that of a Manager in the same department for the second quarter?,"SELECT (SELECT ProductivityScore FROM EmployeeProductivity WHERE Department = ""Finance"" AND Role = ""Senior"" AND ReviewPeriod = ""Q1"") = (SELECT ProductivityScore FROM EmployeeProductivity WHERE Department = ""Finance"" AND Role = ""Manager"" AND ReviewPeriod = ""Q2"") as ProductivityScore;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>ReviewPeriod</th>
      <th>Q1</th>
      <th>Q2</th>
      <th>Q3</th>
      <th>Q4</th>
    </tr>
    <tr>
      <th>Department</th>
      <th>Role</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""5"" valign=""top"">Engineering</th>
      <th>Intern</th>
      <td>70.744378</td>
      <td>46.827670</td>
      <td>25.431697</td>
      <td>44.679691</td>
    </tr>
    <tr>
      <th>Junior</th>
      <td>93.195593</td>
      <td>94.596366</td>
      <td>81.798213</td>
      <td>56.807667</td>
    </tr>
    <tr>
      <th>Manager</th>
      <td>31.255914</td>
      <td>28.573751</td>
      <td>81.162068</td>
      <td>64.097740</td>
    </tr>
    <tr>
      <th>Senior</th>
      <td>67.068617</td>
      <td>90.794248</td>
      <td>56.377800</td>
      <td>77.505027</td>
    </tr>
    <tr>
      <th>Team Lead</th>
      <td>82.386513</td>
      <td>87.089773</td>
      <td>92.953637</td>
      <td>64.886211</td>
    </tr>
    <tr>
      <th rowspan=""5"" valign=""top"">Finance</th>
      <th>Intern</th>
      <td>63.299299</td>
      <td>26.905318</td>
      <td>72.985997</td>
      <td>61.935426</td>
    </tr>
    <tr>
      <th>Junior</th>
      <td>63.983390</td>
      <td>90.151216</td>
      <td>46.429990</td>
      <td>58.748679</td>
    </tr>
    <tr>
      <th>Manager</th>
      <td>93.458964</td>
      <td>92.666170</td>
      <td>1.392888</td>
      <td>55.986455</td>
    </tr>
    <tr>
      <th>Senior</th>
      <td>27.906453</td>
      <td>92.269179</td>
      <td>71.315419</td>
      <td>20.696418</td>
    </tr>
    <tr>
      <th>Team Lead</th>
      <td>11.300602</td>
      <td>50.865384</td>
      <td>4.983903</td>
      <td>14.898378</td>
    </tr>
    <tr>
      <th rowspan=""5"" valign=""top"">HR</th>
      <th>Intern</th>
      <td>21.932859</td>
      <td>79.786112</td>
      <td>8.679173</td>
      <td>70.462985</td>
    </tr>
    <tr>
      <th>Junior</th>
      <td>25.602918</td>
      <td>36.162780</td>
      <td>5.418171</td>
      <td>60.030024</td>
    </tr>
    <tr>
      <th>Manager</th>
      <td>33.760066</td>
      <td>81.557356</td>
      <td>96.030500</td>
      <td>65.779975</td>
    </tr>
    <tr>
      <th>Senior</th>
      <td>79.197901</td>
      <td>76.278514</td>
      <td>4.718536</td>
      <td>21.665629</td>
    </tr>
    <tr>
      <th>Team Lead</th>
      <td>17.233586</td>
      <td>42.613563</td>
      <td>91.128228</td>
      <td>55.904299</td>
    </tr>
    <tr>
      <th rowspan=""5"" valign=""top"">Marketing</th>
      <th>Intern</th>
      <td>67.388008</td>
      <td>70.541239</td>
      <td>57.785899</td>
      <td>24.586446</td>
    </tr>
    <tr>
      <th>Junior</th>
      <td>94.367230</td>
      <td>66.324383</td>
      <td>40.163831</td>
      <td>28.178614</td>
    </tr>
    <tr>
      <th>Manager</th>
      <td>65.885552</td>
      <td>31.073703</td>
      <td>70.298942</td>
      <td>6.856482</td>
    </tr>
    <tr>
      <th>Senior</th>
      <td>48.332956</td>
      <td>9.891151</td>
      <td>11.945633</td>
      <td>44.962212</td>
    </tr>
    <tr>
      <th>Team Lead</th>
      <td>8.528287</td>
      <td>37.735126</td>
      <td>70.724317</td>
      <td>48.954364</td>
    </tr>
    <tr>
      <th rowspan=""5"" valign=""top"">Sales</th>
      <th>Intern</th>
      <td>33.864058</td>
      <td>97.651459</td>
      <td>12.894054</td>
      <td>8.853044</td>
    </tr>
    <tr>
      <th>Junior</th>
      <td>17.480894</td>
      <td>13.776437</td>
      <td>94.850641</td>
      <td>96.437559</td>
    </tr>
    <tr>
      <th>Manager</th>
      <td>36.563588</td>
      <td>9.914718</td>
      <td>37.122221</td>
      <td>3.983338</td>
    </tr>
    <tr>
      <th>Senior</th>
      <td>85.050341</td>
      <td>50.262458</td>
      <td>66.224304</td>
      <td>11.502437</td>
    </tr>
    <tr>
      <th>Team Lead</th>
      <td>72.466366</td>
      <td>32.096902</td>
      <td>25.407537</td>
      <td>57.210533</td>
    </tr>
  </tbody>
</table>",no
17,"Considering employee departures, is the proportion of staff leaving voluntarily from the IT division smaller than or equal to the fraction of employees dismissed from the Sales team?","SELECT (SELECT TurnoverRate FROM EmployeeTurnover WHERE Department = ""IT"" AND ReasonForLeaving = ""Resigned"") <= (SELECT TurnoverRate FROM EmployeeTurnover WHERE Department = ""Sales"" AND ReasonForLeaving = ""Terminated"") as TurnoverRate;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Department</th>
      <th>Finance</th>
      <th>HR</th>
      <th>IT</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
    <tr>
      <th>ReasonForLeaving</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Other</th>
      <td>0.134776</td>
      <td>0.273128</td>
      <td>0.116149</td>
      <td>0.549648</td>
      <td>0.029735</td>
    </tr>
    <tr>
      <th>Resigned</th>
      <td>0.167354</td>
      <td>0.084605</td>
      <td>0.085262</td>
      <td>0.740617</td>
      <td>0.168589</td>
    </tr>
    <tr>
      <th>Retired</th>
      <td>0.905953</td>
      <td>0.938116</td>
      <td>0.969262</td>
      <td>0.717167</td>
      <td>0.312514</td>
    </tr>
    <tr>
      <th>Terminated</th>
      <td>0.968821</td>
      <td>0.265282</td>
      <td>0.866455</td>
      <td>0.615477</td>
      <td>0.103832</td>
    </tr>
  </tbody>
</table>",yes
18,"Among Software Engineers who have received an excellent performance rating, does the individual working in the Marketing division have fewer years of experience compared to the one in the Human Resources department?","SELECT (SELECT YearsOfExperience FROM EmployeeWorkExperience WHERE JobTitle = ""Software Engineer"" AND Department = ""Marketing"" AND PerformanceRating = ""Excellent"") < (SELECT YearsOfExperience FROM EmployeeWorkExperience WHERE JobTitle = ""Software Engineer"" AND Department = ""HR"" AND PerformanceRating = ""Excellent"") as YearsOfExperience;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>JobTitle</th>
      <th>Data Analyst</th>
      <th>HR Specialist</th>
      <th>Project Manager</th>
      <th>Software Engineer</th>
    </tr>
    <tr>
      <th>Department</th>
      <th>PerformanceRating</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""4"" valign=""top"">Finance</th>
      <th>Average</th>
      <td>16.283886</td>
      <td>37.930284</td>
      <td>5.739827</td>
      <td>11.513016</td>
    </tr>
    <tr>
      <th>Excellent</th>
      <td>39.833480</td>
      <td>33.592018</td>
      <td>23.665190</td>
      <td>14.729162</td>
    </tr>
    <tr>
      <th>Good</th>
      <td>11.078500</td>
      <td>3.574977</td>
      <td>23.646915</td>
      <td>28.460366</td>
    </tr>
    <tr>
      <th>Poor</th>
      <td>9.048264</td>
      <td>39.299158</td>
      <td>30.934321</td>
      <td>12.249769</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">HR</th>
      <th>Average</th>
      <td>1.314397</td>
      <td>31.539093</td>
      <td>31.424077</td>
      <td>20.430065</td>
    </tr>
    <tr>
      <th>Excellent</th>
      <td>1.692037</td>
      <td>13.278342</td>
      <td>9.956895</td>
      <td>4.833123</td>
    </tr>
    <tr>
      <th>Good</th>
      <td>5.433906</td>
      <td>39.659722</td>
      <td>38.604520</td>
      <td>23.582682</td>
    </tr>
    <tr>
      <th>Poor</th>
      <td>36.109404</td>
      <td>36.906780</td>
      <td>38.289418</td>
      <td>27.625073</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">IT</th>
      <th>Average</th>
      <td>14.439560</td>
      <td>17.396000</td>
      <td>1.975797</td>
      <td>7.586299</td>
    </tr>
    <tr>
      <th>Excellent</th>
      <td>23.804961</td>
      <td>6.819811</td>
      <td>24.088889</td>
      <td>17.571906</td>
    </tr>
    <tr>
      <th>Good</th>
      <td>36.664403</td>
      <td>24.920648</td>
      <td>21.241998</td>
      <td>30.254362</td>
    </tr>
    <tr>
      <th>Poor</th>
      <td>15.131581</td>
      <td>2.594940</td>
      <td>26.727723</td>
      <td>6.488785</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Marketing</th>
      <th>Average</th>
      <td>31.121521</td>
      <td>36.085429</td>
      <td>34.753540</td>
      <td>2.403504</td>
    </tr>
    <tr>
      <th>Excellent</th>
      <td>21.364536</td>
      <td>18.924988</td>
      <td>12.491429</td>
      <td>3.819037</td>
    </tr>
    <tr>
      <th>Good</th>
      <td>0.514976</td>
      <td>36.109291</td>
      <td>23.662721</td>
      <td>36.840293</td>
    </tr>
    <tr>
      <th>Poor</th>
      <td>16.400797</td>
      <td>10.284235</td>
      <td>35.678550</td>
      <td>5.485908</td>
    </tr>
  </tbody>
</table>",yes
19,"Among employees in the Engineering and Human Resources divisions, does the performance score of the Analyst in Engineering meet or exceed that of the Manager in HR?","SELECT (SELECT PerformanceRating FROM EmployeeWorkPerformance WHERE Department = ""Engineering"" AND JobTitle = ""Analyst"") >= (SELECT PerformanceRating FROM EmployeeWorkPerformance WHERE Department = ""HR"" AND JobTitle = ""Manager"") as PerformanceRating;",comparative,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>JobTitle</th>
      <th>Analyst</th>
      <th>Intern</th>
      <th>Junior Developer</th>
      <th>Manager</th>
      <th>Senior Developer</th>
    </tr>
    <tr>
      <th>Department</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Engineering</th>
      <td>3.272532</td>
      <td>2.891873</td>
      <td>3.987992</td>
      <td>4.232604</td>
      <td>2.878930</td>
    </tr>
    <tr>
      <th>Finance</th>
      <td>3.358604</td>
      <td>4.241191</td>
      <td>2.488957</td>
      <td>1.851025</td>
      <td>0.513182</td>
    </tr>
    <tr>
      <th>HR</th>
      <td>4.869815</td>
      <td>1.222921</td>
      <td>2.633648</td>
      <td>0.619422</td>
      <td>2.467142</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>3.898337</td>
      <td>3.735873</td>
      <td>3.406294</td>
      <td>2.071636</td>
      <td>0.765211</td>
    </tr>
    <tr>
      <th>Sales</th>
      <td>3.869256</td>
      <td>3.436537</td>
      <td>0.039002</td>
      <td>0.374592</td>
      <td>0.210472</td>
    </tr>
  </tbody>
</table>",yes
