,Question,SQL Query,Method,Table,Label
10,"What is the mean number of years employees have worked when considering those who are beginners or experts in Python, as well as those with an intermediate level in project management?","SELECT AVG(YearsOfExperience) AS YearsOfExperience FROM (SELECT YearsOfExperience AS YearsOfExperience FROM EmployeeSkills WHERE Skill = ""Python"" AND ProficiencyLevel = ""Beginner"" UNION ALL SELECT YearsOfExperience AS YearsOfExperience FROM EmployeeSkills WHERE Skill = ""Python"" AND ProficiencyLevel = ""Advanced"" UNION ALL SELECT YearsOfExperience AS YearsOfExperience FROM EmployeeSkills WHERE Skill = ""Project Management"" AND ProficiencyLevel = ""Intermediate"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>Skill</th>
      <th>Data Analysis</th>
      <th>Java</th>
      <th>Project Management</th>
      <th>Python</th>
      <th>SQL</th>
    </tr>
    <tr>
      <th>ProficiencyLevel</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Advanced</th>
      <td>19.167388</td>
      <td>5.920674</td>
      <td>28.941218</td>
      <td>6.064992</td>
      <td>12.348716</td>
    </tr>
    <tr>
      <th>Beginner</th>
      <td>23.416204</td>
      <td>12.778804</td>
      <td>4.523014</td>
      <td>14.999847</td>
      <td>21.969441</td>
    </tr>
    <tr>
      <th>Intermediate</th>
      <td>2.666030</td>
      <td>24.015127</td>
      <td>15.118433</td>
      <td>9.826611</td>
      <td>9.077769</td>
    </tr>
  </tbody>
</table>",12.061091
11,"What is the combined average retention rating for employees in the HR department with a senior role and over five years of service, sales department juniors with more than five years tenure, finance executives in their first year, and HR executives with three to five years of experience?","SELECT AVG(RetentionScore) AS RetentionScore FROM (SELECT RetentionScore AS RetentionScore FROM EmployeeRetention WHERE Department = ""HR"" AND JobRole = ""Senior"" AND Tenure = ""5+ years"" UNION ALL SELECT RetentionScore AS RetentionScore FROM EmployeeRetention WHERE Department = ""Sales"" AND JobRole = ""Junior"" AND Tenure = ""5+ years"" UNION ALL SELECT RetentionScore AS RetentionScore FROM EmployeeRetention WHERE Department = ""Finance"" AND JobRole = ""Executive"" AND Tenure = ""0-1 years"" UNION ALL SELECT RetentionScore AS RetentionScore FROM EmployeeRetention WHERE Department = ""HR"" AND JobRole = ""Executive"" AND Tenure = ""3-5 years"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>JobRole</th>
      <th colspan=""4"" halign=""left"">Executive</th>
      <th colspan=""4"" halign=""left"">Intern</th>
      <th colspan=""4"" halign=""left"">Junior</th>
      <th colspan=""4"" halign=""left"">Manager</th>
      <th colspan=""4"" halign=""left"">Senior</th>
    </tr>
    <tr>
      <th>Tenure</th>
      <th>0-1 years</th>
      <th>1-3 years</th>
      <th>3-5 years</th>
      <th>5+ years</th>
      <th>0-1 years</th>
      <th>1-3 years</th>
      <th>3-5 years</th>
      <th>5+ years</th>
      <th>0-1 years</th>
      <th>1-3 years</th>
      <th>3-5 years</th>
      <th>5+ years</th>
      <th>0-1 years</th>
      <th>1-3 years</th>
      <th>3-5 years</th>
      <th>5+ years</th>
      <th>0-1 years</th>
      <th>1-3 years</th>
      <th>3-5 years</th>
      <th>5+ years</th>
    </tr>
    <tr>
      <th>Department</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Finance</th>
      <td>0.569861</td>
      <td>0.146708</td>
      <td>0.571718</td>
      <td>0.484167</td>
      <td>0.129767</td>
      <td>0.586919</td>
      <td>0.741088</td>
      <td>0.545667</td>
      <td>0.277446</td>
      <td>0.331212</td>
      <td>0.679250</td>
      <td>0.570079</td>
      <td>0.045073</td>
      <td>0.493264</td>
      <td>0.191364</td>
      <td>0.401022</td>
      <td>0.688104</td>
      <td>0.067907</td>
      <td>0.630806</td>
      <td>0.121922</td>
    </tr>
    <tr>
      <th>HR</th>
      <td>0.074591</td>
      <td>0.363108</td>
      <td>0.878032</td>
      <td>0.026724</td>
      <td>0.036472</td>
      <td>0.646347</td>
      <td>0.277736</td>
      <td>0.748395</td>
      <td>0.782847</td>
      <td>0.633347</td>
      <td>0.684727</td>
      <td>0.611771</td>
      <td>0.011277</td>
      <td>0.056190</td>
      <td>0.367402</td>
      <td>0.997126</td>
      <td>0.568890</td>
      <td>0.157161</td>
      <td>0.310179</td>
      <td>0.636738</td>
    </tr>
    <tr>
      <th>IT</th>
      <td>0.610936</td>
      <td>0.703776</td>
      <td>0.077672</td>
      <td>0.146376</td>
      <td>0.886175</td>
      <td>0.198465</td>
      <td>0.579798</td>
      <td>0.638301</td>
      <td>0.988651</td>
      <td>0.491631</td>
      <td>0.969488</td>
      <td>0.649271</td>
      <td>0.258756</td>
      <td>0.244965</td>
      <td>0.455418</td>
      <td>0.248263</td>
      <td>0.889663</td>
      <td>0.140369</td>
      <td>0.845844</td>
      <td>0.708251</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>0.512135</td>
      <td>0.613727</td>
      <td>0.578918</td>
      <td>0.835501</td>
      <td>0.934473</td>
      <td>0.896097</td>
      <td>0.399574</td>
      <td>0.894237</td>
      <td>0.567102</td>
      <td>0.003836</td>
      <td>0.858948</td>
      <td>0.873854</td>
      <td>0.648665</td>
      <td>0.973138</td>
      <td>0.781109</td>
      <td>0.337952</td>
      <td>0.292208</td>
      <td>0.081284</td>
      <td>0.736877</td>
      <td>0.070147</td>
    </tr>
    <tr>
      <th>Sales</th>
      <td>0.581278</td>
      <td>0.302351</td>
      <td>0.756472</td>
      <td>0.875985</td>
      <td>0.230676</td>
      <td>0.628353</td>
      <td>0.840307</td>
      <td>0.487750</td>
      <td>0.443537</td>
      <td>0.887512</td>
      <td>0.658362</td>
      <td>0.948985</td>
      <td>0.294601</td>
      <td>0.416692</td>
      <td>0.879678</td>
      <td>0.834322</td>
      <td>0.290016</td>
      <td>0.579889</td>
      <td>0.249755</td>
      <td>0.001200</td>
    </tr>
  </tbody>
</table>",0.758404
12,"What is the mean yearly earnings for hourly-paid Sales Executives in the Sales and Engineering departments combined, along with salaried Data Analysts and hourly HR Specialists working in Engineering?","SELECT AVG(AnnualCompensation) AS AnnualCompensation FROM (SELECT AnnualCompensation AS AnnualCompensation FROM EmployeeCompensation WHERE JobTitle = ""Sales Executive"" AND Department = ""Sales"" AND CompensationType = ""Hourly"" UNION ALL SELECT AnnualCompensation AS AnnualCompensation FROM EmployeeCompensation WHERE JobTitle = ""Data Analyst"" AND Department = ""Engineering"" AND CompensationType = ""Salary"" UNION ALL SELECT AnnualCompensation AS AnnualCompensation FROM EmployeeCompensation WHERE JobTitle = ""HR Specialist"" AND Department = ""Engineering"" AND CompensationType = ""Hourly"" UNION ALL SELECT AnnualCompensation AS AnnualCompensation FROM EmployeeCompensation WHERE JobTitle = ""Sales Executive"" AND Department = ""Engineering"" AND CompensationType = ""Hourly"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>CompensationType</th>
      <th colspan=""5"" halign=""left"">Hourly</th>
      <th colspan=""5"" halign=""left"">Salary</th>
    </tr>
    <tr>
      <th>JobTitle</th>
      <th>Data Analyst</th>
      <th>HR Specialist</th>
      <th>Project Manager</th>
      <th>Sales Executive</th>
      <th>Software Engineer</th>
      <th>Data Analyst</th>
      <th>HR Specialist</th>
      <th>Project Manager</th>
      <th>Sales Executive</th>
      <th>Software Engineer</th>
    </tr>
    <tr>
      <th>Department</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Engineering</th>
      <td>175349.642013</td>
      <td>30588.187282</td>
      <td>54095.902580</td>
      <td>53431.111776</td>
      <td>73653.722153</td>
      <td>103694.988886</td>
      <td>102925.883213</td>
      <td>177784.500365</td>
      <td>185805.428811</td>
      <td>106828.257483</td>
    </tr>
    <tr>
      <th>Finance</th>
      <td>100090.491149</td>
      <td>166928.593089</td>
      <td>54453.806114</td>
      <td>54599.213646</td>
      <td>45403.512638</td>
      <td>69847.996680</td>
      <td>139464.774312</td>
      <td>177936.881576</td>
      <td>78372.796876</td>
      <td>159595.677121</td>
    </tr>
    <tr>
      <th>Human Resources</th>
      <td>149135.567763</td>
      <td>122877.987285</td>
      <td>195078.801047</td>
      <td>117233.668454</td>
      <td>154344.903823</td>
      <td>81244.150498</td>
      <td>168640.969164</td>
      <td>101620.397808</td>
      <td>146545.247618</td>
      <td>74497.629039</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>111717.004757</td>
      <td>79407.204040</td>
      <td>188181.793393</td>
      <td>48643.720166</td>
      <td>90079.035200</td>
      <td>54081.047409</td>
      <td>61453.290054</td>
      <td>60430.112932</td>
      <td>40451.142764</td>
      <td>38520.705208</td>
    </tr>
    <tr>
      <th>Sales</th>
      <td>144840.760218</td>
      <td>39989.200253</td>
      <td>98768.540358</td>
      <td>187917.273210</td>
      <td>148212.875235</td>
      <td>191529.244926</td>
      <td>34975.120588</td>
      <td>69249.869840</td>
      <td>73140.660664</td>
      <td>111374.230281</td>
    </tr>
  </tbody>
</table>",93907.890289
13,"What is the combined average wellness rating for employees experiencing low stress who either have excellent health but do not engage in the wellness program, or have good health and participate in it?","SELECT AVG(WellnessScore) AS WellnessScore FROM (SELECT WellnessScore AS WellnessScore FROM EmployeeWellness WHERE WellnessProgramParticipation = ""No"" AND HealthStatus = ""Excellent"" AND StressLevel = ""Low"" UNION ALL SELECT WellnessScore AS WellnessScore FROM EmployeeWellness WHERE WellnessProgramParticipation = ""Yes"" AND HealthStatus = ""Good"" AND StressLevel = ""Low"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>HealthStatus</th>
      <th>Excellent</th>
      <th>Fair</th>
      <th>Good</th>
      <th>Poor</th>
    </tr>
    <tr>
      <th>WellnessProgramParticipation</th>
      <th>StressLevel</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""3"" valign=""top"">No</th>
      <th>High</th>
      <td>46.702827</td>
      <td>35.231986</td>
      <td>52.203519</td>
      <td>21.632480</td>
    </tr>
    <tr>
      <th>Low</th>
      <td>31.702205</td>
      <td>34.438638</td>
      <td>60.467460</td>
      <td>51.457257</td>
    </tr>
    <tr>
      <th>Moderate</th>
      <td>6.017712</td>
      <td>64.038142</td>
      <td>93.031834</td>
      <td>13.467584</td>
    </tr>
    <tr>
      <th rowspan=""3"" valign=""top"">Yes</th>
      <th>High</th>
      <td>10.295251</td>
      <td>79.442199</td>
      <td>53.540256</td>
      <td>18.387084</td>
    </tr>
    <tr>
      <th>Low</th>
      <td>55.409980</td>
      <td>19.246028</td>
      <td>98.083254</td>
      <td>61.517116</td>
    </tr>
    <tr>
      <th>Moderate</th>
      <td>9.190278</td>
      <td>20.673689</td>
      <td>55.074989</td>
      <td>85.013781</td>
    </tr>
  </tbody>
</table>",64.89273
14,What was the combined average performance rating of managers in the Sales division during the first and third quarters of 2023?,"SELECT AVG(ProductivityScore) AS ProductivityScore FROM (SELECT ProductivityScore AS ProductivityScore FROM EmployeeProductivity WHERE Department = ""Sales"" AND Role = ""Manager"" AND ReviewPeriod = ""Q1 2023"" UNION ALL SELECT ProductivityScore AS ProductivityScore FROM EmployeeProductivity WHERE Department = ""Sales"" AND Role = ""Manager"" AND ReviewPeriod = ""Q3 2023"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th></th>
      <th>Department</th>
      <th>Engineering</th>
      <th>Finance</th>
      <th>HR</th>
      <th>Marketing</th>
      <th>Sales</th>
    </tr>
    <tr>
      <th>Role</th>
      <th>ReviewPeriod</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th rowspan=""4"" valign=""top"">Intern</th>
      <th>Q1 2023</th>
      <td>96.004269</td>
      <td>97.872208</td>
      <td>33.691812</td>
      <td>15.423344</td>
      <td>99.431460</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>28.188524</td>
      <td>14.763702</td>
      <td>59.091798</td>
      <td>67.578393</td>
      <td>73.094223</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>79.981544</td>
      <td>61.518204</td>
      <td>31.185374</td>
      <td>19.242273</td>
      <td>16.262181</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>73.112625</td>
      <td>46.397512</td>
      <td>5.602277</td>
      <td>62.691732</td>
      <td>77.421010</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Junior</th>
      <th>Q1 2023</th>
      <td>26.802231</td>
      <td>4.098573</td>
      <td>29.131225</td>
      <td>16.376180</td>
      <td>41.045145</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>38.698926</td>
      <td>11.414168</td>
      <td>68.051939</td>
      <td>64.931485</td>
      <td>76.461455</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>39.674896</td>
      <td>9.488428</td>
      <td>7.409299</td>
      <td>36.004686</td>
      <td>89.016587</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>63.996509</td>
      <td>44.526434</td>
      <td>37.804045</td>
      <td>76.049538</td>
      <td>13.497793</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Manager</th>
      <th>Q1 2023</th>
      <td>23.187159</td>
      <td>12.739856</td>
      <td>24.308879</td>
      <td>35.739781</td>
      <td>20.318511</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>53.814137</td>
      <td>90.446667</td>
      <td>54.838556</td>
      <td>7.873987</td>
      <td>74.170611</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>14.214548</td>
      <td>91.956528</td>
      <td>13.603595</td>
      <td>32.027791</td>
      <td>55.294519</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>5.356861</td>
      <td>28.723711</td>
      <td>22.891531</td>
      <td>12.094252</td>
      <td>46.021930</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Senior</th>
      <th>Q1 2023</th>
      <td>4.606501</td>
      <td>0.132865</td>
      <td>46.810644</td>
      <td>30.731725</td>
      <td>36.899992</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>73.836106</td>
      <td>21.711226</td>
      <td>68.727125</td>
      <td>28.102490</td>
      <td>16.523633</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>5.764886</td>
      <td>22.354823</td>
      <td>2.602586</td>
      <td>1.942827</td>
      <td>46.843763</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>78.115475</td>
      <td>31.261063</td>
      <td>3.805011</td>
      <td>85.482637</td>
      <td>85.388748</td>
    </tr>
    <tr>
      <th rowspan=""4"" valign=""top"">Team Lead</th>
      <th>Q1 2023</th>
      <td>69.824610</td>
      <td>30.240766</td>
      <td>19.327483</td>
      <td>36.789552</td>
      <td>31.861973</td>
    </tr>
    <tr>
      <th>Q2 2023</th>
      <td>26.072318</td>
      <td>37.726374</td>
      <td>61.883434</td>
      <td>40.772674</td>
      <td>77.151114</td>
    </tr>
    <tr>
      <th>Q3 2023</th>
      <td>96.604956</td>
      <td>75.329262</td>
      <td>21.770742</td>
      <td>52.882332</td>
      <td>24.370755</td>
    </tr>
    <tr>
      <th>Q4 2023</th>
      <td>53.057687</td>
      <td>40.951771</td>
      <td>22.791875</td>
      <td>90.488878</td>
      <td>31.408121</td>
    </tr>
  </tbody>
</table>",37.806515
15,What is the combined average length of service for employees working at the Mid career stage in the Marketing division and those at the Junior level within the Engineering department?,"SELECT AVG(YearsInCompany) AS YearsInCompany FROM (SELECT YearsInCompany AS YearsInCompany FROM EmployeeCareerPath WHERE CareerLevel = ""Mid"" AND Department = ""Marketing"" UNION ALL SELECT YearsInCompany AS YearsInCompany FROM EmployeeCareerPath WHERE CareerLevel = ""Junior"" AND Department = ""Engineering"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>CareerLevel</th>
      <th>Junior</th>
      <th>Lead</th>
      <th>Mid</th>
      <th>Senior</th>
    </tr>
    <tr>
      <th>Department</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Engineering</th>
      <td>11.760882</td>
      <td>4.216238</td>
      <td>21.173343</td>
      <td>43.790324</td>
    </tr>
    <tr>
      <th>HR</th>
      <td>7.403642</td>
      <td>6.727843</td>
      <td>23.012484</td>
      <td>36.003100</td>
    </tr>
    <tr>
      <th>Marketing</th>
      <td>40.508005</td>
      <td>18.716744</td>
      <td>45.185861</td>
      <td>20.085711</td>
    </tr>
    <tr>
      <th>Sales</th>
      <td>16.592230</td>
      <td>43.682737</td>
      <td>30.847656</td>
      <td>36.877899</td>
    </tr>
  </tbody>
</table>",28.473372
16,"What is the mean innovation rating when considering planned process innovations in the Sales team, implemented business model innovations in Sales, ongoing service innovations in Research and Development, and active process innovations within Marketing?","SELECT AVG(InnovationScore) AS InnovationScore FROM (SELECT InnovationScore AS InnovationScore FROM EmployeeInnovation WHERE InnovationType = ""Process"" AND Department = ""Sales"" AND ImplementationStatus = ""Planned"" UNION ALL SELECT InnovationScore AS InnovationScore FROM EmployeeInnovation WHERE InnovationType = ""Business Model"" AND Department = ""Sales"" AND ImplementationStatus = ""Implemented"" UNION ALL SELECT InnovationScore AS InnovationScore FROM EmployeeInnovation WHERE InnovationType = ""Service"" AND Department = ""R&D"" AND ImplementationStatus = ""In Progress"" UNION ALL SELECT InnovationScore AS InnovationScore FROM EmployeeInnovation WHERE InnovationType = ""Process"" AND Department = ""Marketing"" AND ImplementationStatus = ""In Progress"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>Department</th>
      <th colspan=""4"" halign=""left"">HR</th>
      <th colspan=""4"" halign=""left"">Marketing</th>
      <th colspan=""4"" halign=""left"">Operations</th>
      <th colspan=""4"" halign=""left"">R&amp;D</th>
      <th colspan=""4"" halign=""left"">Sales</th>
    </tr>
    <tr>
      <th>InnovationType</th>
      <th>Business Model</th>
      <th>Process</th>
      <th>Product</th>
      <th>Service</th>
      <th>Business Model</th>
      <th>Process</th>
      <th>Product</th>
      <th>Service</th>
      <th>Business Model</th>
      <th>Process</th>
      <th>Product</th>
      <th>Service</th>
      <th>Business Model</th>
      <th>Process</th>
      <th>Product</th>
      <th>Service</th>
      <th>Business Model</th>
      <th>Process</th>
      <th>Product</th>
      <th>Service</th>
    </tr>
    <tr>
      <th>ImplementationStatus</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Implemented</th>
      <td>34.139624</td>
      <td>13.652476</td>
      <td>74.588696</td>
      <td>87.011036</td>
      <td>85.459494</td>
      <td>29.315937</td>
      <td>42.607146</td>
      <td>25.832139</td>
      <td>68.903236</td>
      <td>49.920687</td>
      <td>40.673011</td>
      <td>8.224442</td>
      <td>72.084512</td>
      <td>94.378044</td>
      <td>72.948177</td>
      <td>61.660324</td>
      <td>2.011436</td>
      <td>40.470047</td>
      <td>93.173917</td>
      <td>94.050353</td>
    </tr>
    <tr>
      <th>In Progress</th>
      <td>92.364864</td>
      <td>75.678808</td>
      <td>99.464734</td>
      <td>28.643597</td>
      <td>30.137786</td>
      <td>42.052992</td>
      <td>55.464562</td>
      <td>24.314600</td>
      <td>69.289624</td>
      <td>53.076707</td>
      <td>27.331397</td>
      <td>81.484463</td>
      <td>41.702125</td>
      <td>8.398213</td>
      <td>82.062491</td>
      <td>50.934294</td>
      <td>53.424374</td>
      <td>37.630761</td>
      <td>32.365640</td>
      <td>36.116923</td>
    </tr>
    <tr>
      <th>Planned</th>
      <td>3.034651</td>
      <td>79.328609</td>
      <td>83.532123</td>
      <td>81.006607</td>
      <td>97.128503</td>
      <td>0.462055</td>
      <td>67.666761</td>
      <td>45.984308</td>
      <td>75.696552</td>
      <td>57.651732</td>
      <td>85.493929</td>
      <td>36.221227</td>
      <td>87.728232</td>
      <td>54.405130</td>
      <td>27.066123</td>
      <td>15.691338</td>
      <td>58.110173</td>
      <td>5.497852</td>
      <td>25.230757</td>
      <td>81.814807</td>
    </tr>
  </tbody>
</table>",25.124144
17,"What is the mean recognition score combining the ""Team Player"" award from March 10, 2023, and the ""Best Innovator"" awards from January 15 and March 10, 2023?","SELECT AVG(RecognitionValue) AS RecognitionValue FROM (SELECT RecognitionValue AS RecognitionValue FROM EmployeeRecognition WHERE RecognitionType = ""Team Player"" AND RecognitionDate = ""2023-03-10"" UNION ALL SELECT RecognitionValue AS RecognitionValue FROM EmployeeRecognition WHERE RecognitionType = ""Best Innovator"" AND RecognitionDate = ""2023-01-15"" UNION ALL SELECT RecognitionValue AS RecognitionValue FROM EmployeeRecognition WHERE RecognitionType = ""Best Innovator"" AND RecognitionDate = ""2023-03-10"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>RecognitionDate</th>
      <th>2023-01-15</th>
      <th>2023-02-20</th>
      <th>2023-03-10</th>
    </tr>
    <tr>
      <th>RecognitionType</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Best Innovator</th>
      <td>38.079208</td>
      <td>433.574244</td>
      <td>14.455796</td>
    </tr>
    <tr>
      <th>Employee of the Month</th>
      <td>291.691948</td>
      <td>60.403020</td>
      <td>270.324886</td>
    </tr>
    <tr>
      <th>Spot Award</th>
      <td>207.664721</td>
      <td>365.420759</td>
      <td>122.161592</td>
    </tr>
    <tr>
      <th>Team Player</th>
      <td>31.192783</td>
      <td>184.850668</td>
      <td>444.578726</td>
    </tr>
  </tbody>
</table>",165.704577
18,"What is the mean temperature comfort rating when considering remote employees exposed to natural light with moderate background noise, on-site employees working under artificial lighting with loud noise, and hybrid employees in quiet environments illuminated artificially?","SELECT AVG(TemperatureComfort) AS TemperatureComfort FROM (SELECT TemperatureComfort AS TemperatureComfort FROM EmployeeWorkEnvironment WHERE WorkplaceType = ""Remote"" AND NoiseLevel = ""Moderate"" AND LightingQuality = ""Natural"" UNION ALL SELECT TemperatureComfort AS TemperatureComfort FROM EmployeeWorkEnvironment WHERE WorkplaceType = ""On-site"" AND NoiseLevel = ""Loud"" AND LightingQuality = ""Artificial"" UNION ALL SELECT TemperatureComfort AS TemperatureComfort FROM EmployeeWorkEnvironment WHERE WorkplaceType = ""Hybrid"" AND NoiseLevel = ""Quiet"" AND LightingQuality = ""Artificial"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr>
      <th>NoiseLevel</th>
      <th colspan=""3"" halign=""left"">Loud</th>
      <th colspan=""3"" halign=""left"">Moderate</th>
      <th colspan=""3"" halign=""left"">Quiet</th>
    </tr>
    <tr>
      <th>LightingQuality</th>
      <th>Artificial</th>
      <th>Dim</th>
      <th>Natural</th>
      <th>Artificial</th>
      <th>Dim</th>
      <th>Natural</th>
      <th>Artificial</th>
      <th>Dim</th>
      <th>Natural</th>
    </tr>
    <tr>
      <th>WorkplaceType</th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Hybrid</th>
      <td>28.269221</td>
      <td>16.961893</td>
      <td>15.291358</td>
      <td>27.614062</td>
      <td>25.869488</td>
      <td>21.071403</td>
      <td>18.574880</td>
      <td>28.627943</td>
      <td>25.290622</td>
    </tr>
    <tr>
      <th>On-site</th>
      <td>25.528363</td>
      <td>20.131119</td>
      <td>17.001228</td>
      <td>28.013399</td>
      <td>23.532535</td>
      <td>16.021788</td>
      <td>19.823989</td>
      <td>22.651739</td>
      <td>20.204070</td>
    </tr>
    <tr>
      <th>Remote</th>
      <td>23.191375</td>
      <td>23.565524</td>
      <td>17.243857</td>
      <td>28.945148</td>
      <td>15.150880</td>
      <td>26.326122</td>
      <td>15.698369</td>
      <td>28.525758</td>
      <td>15.476159</td>
    </tr>
  </tbody>
</table>",23.476455
19,What is the combined average duration of the Mentorship program for employees who reported medium satisfaction and the Leadership Training program for those who expressed high satisfaction?,"SELECT AVG(ProgramDuration) AS ProgramDuration FROM (SELECT ProgramDuration AS ProgramDuration FROM EmployeeCareerDevelopment WHERE DevelopmentProgram = ""Mentorship"" AND SatisfactionLevel = ""Medium"" UNION ALL SELECT ProgramDuration AS ProgramDuration FROM EmployeeCareerDevelopment WHERE DevelopmentProgram = ""Leadership Training"" AND SatisfactionLevel = ""High"");",average,"<table border=""1"" class=""dataframe"">
  <thead>
    <tr style=""text-align: right;"">
      <th>SatisfactionLevel</th>
      <th>High</th>
      <th>Low</th>
      <th>Medium</th>
    </tr>
    <tr>
      <th>DevelopmentProgram</th>
      <th></th>
      <th></th>
      <th></th>
    </tr>
  </thead>
  <tbody>
    <tr>
      <th>Cross-Departmental Projects</th>
      <td>8.931693</td>
      <td>19.419593</td>
      <td>2.330532</td>
    </tr>
    <tr>
      <th>Leadership Training</th>
      <td>2.276238</td>
      <td>18.772713</td>
      <td>17.421790</td>
    </tr>
    <tr>
      <th>Mentorship</th>
      <td>17.279653</td>
      <td>20.262347</td>
      <td>4.153389</td>
    </tr>
    <tr>
      <th>Skill Development</th>
      <td>12.515927</td>
      <td>18.657294</td>
      <td>14.726164</td>
    </tr>
  </tbody>
</table>",3.214814
